11,초정낚시터,저수지,충청북도 청주시 청원구 내수읍 세교초정로 369,충청북도 청주시 청원구 내수읍 우산리 172,36.714903,127.599766,,8721,붕어+잉어+향어,46,고정형,30000원,,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,,청주시청,2020-07-20
12,비상낚시터,저수지,충청북도 청주시 청원구 내수읍 비상길 22-58,충청북도 청주시 청원구 내수읍 비상리 508,36.704427,127.580032,,27772,붕어+잉어+향어,42,고정형,30000원,,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,,청주시청,2020-07-20
13,송말낚시터,저수지,충청북도 청주시 흥덕구 지동로75번길 39 (지동동),충청북도 청주시 흥덕구 지동동 186-1,36.642624,127.412433,,7656,붕어+잉어+향어,70,고정형,30000원,,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,,청주시청,2020-07-20
14,소로낚시터,저수지,충청북도 청주시 흥덕구 옥산면 소로2길 148,충청북도 청주시 흥덕구 옥산면 소로리 75-1,36.697368,127.401441,,13085,붕어+잉어+향어,180,고정형,30000원,,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,,청주시청,2020-07-20
15,호암낚시터,저수지,충청북도 청주시 흥덕구 서부로 988-194 (석곡동),충청북도 청주시 흥덕구 석곡동 317-1,36.606843,127.418748,,9735,붕어+잉어+향어,100,고정형,15000원,,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,,청주시청,2020-07-20
16,공북낚시터,저수지,충청북도 청주시 흥덕구 오송읍 정중연제로 651-84,충청북도 청주시 흥덕구 오송읍 공북리 산 58,36.652114,127.312772,,49917,붕어+잉어+향어,350,고정형,30000원,,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,,청주시청,2020-07-20
17,성화낚시터,평지,충청북도 청주시 서원구 성화로 43-9 (성화동),충청북도 청주시 서원구 성화동 199-1,36.608749,127.446669,,3305,붕어+잉어+향어,70,고정형,10000원,,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,,청주시청,2020-07-20
18,주성낚시터,평지,"충청북도 청주시 청원구 내수읍 도원세교로 124-88, 주성낚시터",충청북도 청주시 청원구 내수읍 덕암리 573 주성낚시터,36.700498,127.536579,,1961,붕어+잉어+향어,50,고정형,15000원,,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,,청주시청,2020-07-20
19,옥산낚시터,평지,,충청북도 청주시 흥덕구 신촌동 413-9,36.653982,127.386549,,7519,붕어+잉어+향어,50,고정형,15000원,,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,,청주시청,2020-07-20
20,연정낚시터,평지,충청북도 청주시 흥덕구 강내면 연정1길 26,충청북도 청주시 흥덕구 강내면 연정리 91,36.581306,127.380048,,5100,붕어+잉어+향어,80,고정형,30000원,,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,,청주시청,2020-07-20
21,백야낚시터,저수지,음성군 금왕읍 백야로 320,금왕읍 용계리 산8-2,39.967806,127.603211,,44.6,붕어,70,"고정형, 수상형","15,000~20000",관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2020-06-30
22,내곡낚시터,저수지,음성군 금왕읍 마루택길29번길 63,금왕읍 구계리 229,37.01744,127.53839,,16.5,붕어,70,"고정형, 수상형",20000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2020-06-30
23,사계지낚시터,저수지,음성군 금왕읍 보습길 77,금왕읍 구계리 179,37.020711,127.551423,043-878-8819,5.2,붕어,70,"고정형, 수상형",25000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2020-06-30
24,주봉낚시터,저수지,음성군 원남면 주봉로 141,원남면 주봉리 391,36.866529,127.675445,,13.6,붕어,70,"고정형, 수상형",30000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,반기문생가,,충청북도 음성군청,2020-06-30
25,마이제낚시터,저수지,음성군 삼성면 덕정로65번길 102,삼성면 덕정리 255-1,37.027938,127.494112,,12.3,붕어,70,"고정형, 수상형",20000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2020-06-30
26,맹동낚시터,저수지,음성군 맹동면 군자길 1492,맹동면 통동리 산34-1,36.894167,127.571429,,98,붕어,70,"고정형, 수상형",20000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2020-06-30
27,중부낚시터,저수지,음성군 삼성면 용성로5번길 86-24,삼성면 용성리 184,37.001845,127.47583,,5,붕어,70,"고정형, 수상형",25000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2020-06-30
28,양덕낚시터,저수지,음성군 삼성면 금일로 1064-6,삼성면 양덕리 292,37.026576,127.484692,,5.2,붕어,70,"고정형, 수상형",20000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2020-06-30
29,상곡낚시터,저수지,음성군 삼성면 점골길 51,삼성면 상곡리 상곡리 411,37.013504,127.450467,,2.5,붕어,50,"고정형, 수상형",30000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2020-06-30
30,차평낚시터,저수지,음성군 생극면 차생로 618-20,생극면 차평리 26-2,37.049326,127.622166,043-877-2178,10.7,붕어,70,"고정형, 수상형",30000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2020-06-30
31,큰골낚시터,저수지,음성군 감곡면 대학길190번길 59,감곡면 단펑리 74,37.138054,127.648323,,4.7,붕어,70,"고정형, 수상형",30000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,"철박물관, 매괴성당",,충청북도 음성군청,2020-06-30
32,오궁낚시터,저수지,음성군 감곡면 오궁리 124-2,감곡면 오궁리 124-2,37.111463,127.672462,043-877-6787,2.2,붕어,70,"고정형, 수상형",10000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,"철박물관, 매괴성당",,충청북도 음성군청,2020-06-30
33,거일낚시터,저수지,음성군 감곡면 거일길 156,감곡면 오향리 31-1,37.108528,127.657346,043-881-9181,0.3,붕어,50,"고정형, 수상형",30000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,"철박물관, 매괴성당",,충청북도 음성군청,2020-06-30
34,봉낚시터,저수지,음성군 소이면 충갑길 196,소이면 갑산리 45-2,36.88901,127.74706,,3,붕어,60,"고정형, 수상형",30000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,반기문생가,,충청북도 음성군청,2020-06-30
35,감곡낚시터,저수지,음성군 감곡면 감노로 67-18,감곡면 원당리 1,37.076491,127.627197,043-878-0789,27.6,붕어,70,"고정형, 수상형",20000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,"철박물관, 매괴성당",,충청북도 음성군청,2020-06-30
36,용대리낚시터,저수지,음성군 삼성면 덕호로 360,삼성면 대야리 10-2,37.044544,127.514314,,4.11,붕어,70,"고정형, 수상형",20000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2020-06-30
37,제수리낚시터,저수지,음성군 금왕읍 금일로284번길 100-4,금왕읍 쌍봉리 264-1,37.010817,127.554459,,1.8,붕어,60,"고정형, 수상형",20000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2020-06-30
38,생극낚시터,기타,음성군 생극면 오신로 399-16,생극면 생리 692-1,37.025839,127.623314,043-878-2594,0.1,붕어,70,해당없음,50000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2020-06-30
39,복상골낚시터,평지,음성군 감곡면 사곡길 279,감곡면 사곡리 558,37.095607,127.669018,043-882-7066,0.3,붕어,50,고정형,30000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,"철박물관, 매괴성당",,충청북도 음성군청,2020-06-30
40,큰손낚시카페,기타,음성군 맹동면 원중로 1434(2층),맹동면 동성리 489(2층),36.90955,127.541023,,0.07,붕어,30,해당없음,5000~7000,관리실 문의,소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2020-06-30
41,힐링낚시터,기타,음성군 맹동면 대하2가길 11(지하1층),맹동면 두성리 1397,36.908066,127.54274,,0.04,붕어,30,해당없음,5000~7000,관리실 문의,소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2020-06-30
42,매전,저수지,,충청북도 괴산군 감물면 매전리 362,36.81828245,127.8860133,051-365-2782,18,잉어+붕어,50,고정형,15000,,구멍부환+구명조끼+소화기+구급약품,화장실+분리수거통,없음,043-830-3244,충청북도 괴산군청,2020-11-19
43,신흥,저수지,,충청북도 괴산군 불정면 신흥리 701-3,36.87440983,127.7893156,043-833-4500,11,잉어+붕어,100,"고정형, 부유형",15000,,구멍부환+구명조끼+소화기+구급약품,화장실+분리수거통,,043-830-3244,충청북도 괴산군청,2020-11-19
44,문광,저수지,,충청북도 괴산군 문광면 양곡리 3-4,36.769021,127.7466789,043-834-4456,19,잉어+붕어,100,"고정형, 부유형",20000,,구멍부환+구명조끼+소화기+구급약품,화장실+분리수거통,"문광은행나무길, 문광저수지",043-830-3244,충청북도 괴산군청,2020-11-19
45,박달산,저수지,,충청북도 괴산군 장연면 추점리 58,36.84527458,127.9539078,043-832-8791,3.5,잉어+붕어,70,"고정형, 부유형",30000,,구멍부환+구명조끼+소화기+구급약품,화장실+분리수거통,,043-830-3244,충청북도 괴산군청,2020-11-19
46,추산,저수지,,충청북도 괴산군 불정면 추산리 105,36.90966566,127.8198779,043-833-7866,12,잉어+붕어,50,고정형,15000,,구멍부환+구명조끼+소화기+구급약품,화장실+분리수거통,,043-830-3244,충청북도 괴산군청,2020-11-19
47,어의곡낚시터,저수지,충청북도 단양군 매포읍 단양로 1317-8,충청북도 단양군 매포읍 응실리 125-1,37.0,128.3,043-422-5693,9195,잉어+붕어,100,고정형,"30,000원",,구명부환+구명조끼+소화기+구급약품,화장실+분리수거통,,043-420-2733,단양군청,2022-06-16
48,오동낚시터,저수지,충청북도 보은군 회인면 오동4길 89,충청북도 보은군 회인면 오동리 303-4,36.5226,127.5813,,18955,향어,50,고정형,"30,000원",,구멍부환+구명조끼+소화기+구급약품,관리사+화장실+분리수거통,"속리산, 법주사",043-540-3643,충청북도 보은군청,2022-11-23
49,입큰붕어낚시터,기타,충청북도 옥천군 동이면 세산2길 10,충청북도 옥천군 동이면 세산리 678-8,36.2707834,127.6026089,,1393,붕어류,50,좌대,"25,000",,"구명부환,소화기,구급약품 등","화장실,세면실",,043-730-3542,옥천군,2020-12-14
50,비야골낚시터,기타,"충청북도 옥천군 군북면 비야대정로 282-94, 낚시터",충청북도 옥천군 군북면 증약리 319-2 낚시터,36.3532041,127.5250911,043-731-0235,4264,붕어류,50,좌대,20000,,"구명부환,소화기,구급약품 등","세면실,화장실",,043-730-3542,옥천군,2020-12-14
51,오룡낚시터,저수지,"충청북도 옥천군 이원면 백지길 169-1, 주택",충청북도 옥천군 이원면 백지리 793 주택,36.2282367,127.6764916,043-731-1320,3200,"붕어류, 기타내수면어류",45,좌대,25000,,"구명부환,소화기,구급약품 등","연안방갈로6, 휴게실",,043-730-3542,옥천군,2020-12-14
52,의평낚시터,저수지,"충청북도 옥천군 이원면 의평길 76, 주택",충청북도 옥천군 이원면 의평리 540-3 주택,36.2111008,127.6231871,,15966,붕어류,115,좌대. 방갈로,25000,,"구명부환,소화기,구급약품 등","휴게실1, 화장실3,수상좌대80",,043-730-3542,옥천군,2020-12-14
53,백지리낚시터,저수지,충청북도 옥천군 이원면 백지1길 38-12,충청북도 옥천군 이원면 백지리 621-3,36.2341709,127.6762404,,9024,붕어류,121,연안좌대,25000,,"구명부환,소화기,구급약품 등","휴게실1, 화장실3,축양장1",,043-730-3542,옥천군,2020-12-14
54,방아실낚시터,저수지,"충청북도 옥천군 군북면 비야대정로 821, 창고",충청북도 옥천군 군북면 대정리 734 창고,36.3864965,127.532302,,3730,"붕어류, 기타내수면류",76,좌대,25000,,"구명부환,소화기,구급약품 등","화장실2, 세면실1",,043-730-3542,옥천군,2020-12-14
55,은행리낚시터,저수지,충청북도 옥천군 군서면 곤룡로 428-31,충청북도 옥천군 군서면 사양리 134,36.2687414,127.5033369,,3371,붕어류,70,좌대,"20,000",,"구명부환,소화기,구급약품 등","관리사1동, 간이화장실2",,043-730-3542,옥천군,2020-12-14
56,"군서낚시터(구,장령산)",저수지,"충청북도 옥천군 군서면 동평2길 12-24, 주택",충청북도 옥천군 군서면 동평리 74-1 주택,36.2761886,127.5288594,,3272,붕어류,53,연안좌대,"20,000",,"구명부환,소화기,구급약품 등","관리사1동, 화장실2동",,043-730-3542,옥천군,2020-12-14
57,대밖낚시터,기타,충청북도 옥천군 이원면 대흥2길 32,충청북도 옥천군 이원면 강청리 10-29,36.2446326,127.6219535,,891,기타 내수면어류,40,좌대,"30,000",,"구명부환,소화기,구급약품 등","화장실,관리사무실,식당",,043-730-3542,옥천군,2020-12-14
58,대박실내낚시터,기타,"충청북도 옥천군 이원면 대흥2길 28, 대박낚시터",충청북도 옥천군 이원면 강청리 7 대박낚시터,36.2462321,127.6222385,,373,붕어류,40,좌대,"30,000",,"구명부환,소화기,구급약품 등",화장실,,043-730-3542,옥천군,2020-12-14
59,중해레저낚시터,기타,충청북도 옥천군 동이면 금강로 17-8,충청북도 옥천군 동이면 지양리 1125-2,36.2954288,127.6135057,,700,"참돔,우럭,기타해면어류",50,좌대,"40,000",,"구명부환,소화기,구급약품 등","화장실, 휴게실",,043-730-3542,옥천군,2020-12-14
60,톨게이트 낚시터,평지,충청북도 진천군 진천읍 상신2길 53,충청북도 진천군 진천읍 산척리 96-33 진천읍 상신리 373-16,36.8662,127.4749,,1529,"붕어, 향어",100,없음,낚시터 문의,,"구명부환, 구명조끼, 소화기, 구급약품","화장실, 쓰레기수거함, 관리실",,,충청북도 진천군,2020-12-22
61,구수리 낚시터,평지,"충청북도 진천군 백곡면 안구수길 34-28, 구수리낚시터",충청북도 진천군 백곡면 구수리 16-1 구수리낚시터,36.8870,127.3606,,2826,붕어,100,없음,낚시터 문의,,"구명부환, 구명조끼, 소화기, 구급약품","매점, 관리실, 화장실, 주차장",,,충청북도 진천군,2020-12-22
62,개미낚시터,평지,,충청북도 진천군 덕산읍 구산리 713-6,36.8762,127.5123,,11173,붕어,50,없음,낚시터 문의,,"구명부환, 구명조끼, 소화기, 구급약품","관리실, 화장실, 쓰레기수거함",,,충청북도 진천군,2020-12-22
63,초평낚시터,저수지,"충청북도 진천군 초평면 평화로 482, 초평호 다목적 광장",충청북도 진천군 초평면 화산리 36번지 일원,36.8103,127.5115,,873908,"메기, 붕어, 베스, 동자개",500,고정형,낚시터 문의,,"구명부환, 구명조끼, 소화기, 구급약품","화장실, 분리수거통","한반도지형, 농다리",,충청북도 진천군,2020-12-22
64,백곡낚시터,저수지,"충청북도 진천군 진천읍 백곡로 1140-14, 초원",충청북도 진천군 진천읍 건송리 299번지 일원,36.8710,127.3983,,256173,"메기, 붕어, 베스",200,고정형,낚시터 문의,,"구명부환, 구명조끼, 소화기, 구급약품","화장실, 분리수거통","역사테마공원, 종박물관",,충청북도 진천군,2020-12-22
65,극동낚시터,저수지,음성군 감곡면 성주로 362-17,감곡면 단평리 420-18,37.14878,127.64593,,1.66,붕어,100,해당없음,30000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,"철박물관, 매괴성당",,충청북도 음성군청,2021-09-23
66,큰손낚시카페,기타,음성군 맹동면 원중로 1434(2층),맹동면 동성리 489(2층),36.90955,127.541023,,0.07,붕어,30,해당없음,9000 ~ 10000/시간,관리실 문의,소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2021-09-23
67,복상골낚시터,평지,음성군 감곡면 사곡길 279,감곡면 사곡리 558,37.095607,127.669018,,0.3,붕어,50,해당없음,40000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,"철박물관, 매괴성당",,충청북도 음성군청,2021-09-23
68,생극낚시터,기타,음성군 생극면 오신로 399-16,생극면 생리 692-1,37.025839,127.623314,,0.1,붕어,70,해당없음,55000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2021-09-23
69,제수리낚시터,저수지,음성군 금왕읍 금일로284번길 100-4,금왕읍 쌍봉리 264-1,37.010817,127.554459,,1.8,붕어,60,"고정형, 수상형",30000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2021-09-23
70,용대리낚시터,저수지,음성군 삼성면 덕호로 360,삼성면 대야리 10-2,37.044544,127.514314,,4.11,붕어,70,"고정형, 수상형",30000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2021-09-23
71,감곡낚시터,저수지,음성군 감곡면 감노로 67-18,감곡면 상평리 산 71-3,37.076491,127.627197,,27.4,붕어,70,"고정형, 수상형",20000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,"철박물관, 매괴성당",,충청북도 음성군청,2021-09-23
72,봉낚시터,저수지,음성군 소이면 충갑길 196,소이면 갑산리 45-2,36.88901,127.74706,,4.3,붕어,60,"고정형, 수상형",30000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,반기문생가,,충청북도 음성군청,2021-09-23
73,거일낚시터,저수지,음성군 감곡면 거일길 156,감곡면 오향리 30-2,37.108528,127.657346,,0.3,붕어,50,"고정형, 수상형",30000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,"철박물관, 매괴성당",,충청북도 음성군청,2021-09-23
74,오궁낚시터,저수지,음성군 감곡면 오궁리 124-2,감곡면 오궁리 124-2,37.111463,127.672462,,2.2,붕어,70,"고정형, 수상형",25000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,"철박물관, 매괴성당",,충청북도 음성군청,2021-09-23
75,큰골낚시터,저수지,음성군 감곡면 대학길190번길 59,감곡면 단평리 74,37.138054,127.648323,,4.7,붕어,70,"고정형, 수상형",30000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,"철박물관, 매괴성당",,충청북도 음성군청,2021-09-23
76,차평낚시터,저수지,음성군 생극면 차생로 618-20,생극면 차평리 26-2,37.049326,127.622166,,10.7,붕어,70,"고정형, 수상형",30000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2021-09-23
77,상곡낚시터,저수지,음성군 삼성면 점골길 51,삼성면 상곡리 상곡리 419,37.013504,127.450467,,2.5,붕어,50,"고정형, 수상형",30000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2021-09-23
78,삼성지낚시터,저수지,음성군 삼성면 금일로 1064-6,삼성면 양덕리 565,37.026576,127.484692,,22.4,붕어,70,"고정형, 수상형",20000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2021-09-23
79,중부낚시터,저수지,음성군 삼성면 용성로5번길 86-24,삼성면 용성리 185-3,37.001845,127.47583,,5,붕어,70,"고정형, 수상형",30000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2021-09-23
80,맹동낚시터,저수지,음성군 맹동면 군자길 1492,맹동면 통동리 176-1,36.894167,127.571429,,98,붕어,70,"고정형, 수상형",25000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2021-09-23
81,마이제낚시터,저수지,음성군 삼성면 덕정로65번길 102,삼성면 덕정리 281-4,37.027938,127.494112,,12.3,붕어,70,"고정형, 수상형",25000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2021-09-23
82,주봉낚시터,저수지,음성군 원남면 주봉로 141,원남면 주봉리 390-4,36.866529,127.675445,,13.6,붕어,70,"고정형, 수상형",30000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,반기문생가,,충청북도 음성군청,2021-09-23
83,사계지낚시터,저수지,음성군 금왕읍 보습길 77,금왕읍 구계리 179,37.020711,127.551423,,5.2,붕어,70,"고정형, 수상형",30000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2021-09-23
84,내곡낚시터,저수지,음성군 금왕읍 마루택길29번길 63,금왕읍 구계리 444-7,37.01744,127.53839,,10.5,붕어,70,"고정형, 수상형",25000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2021-09-23
85,백야낚시터,저수지,음성군 금왕읍 백야로 320,금왕읍 백야리 산8-2,39.967806,127.603211,,44.6,붕어,70,"고정형, 수상형",30000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2021-09-23
86,선고낚시터,저수지,충청북도 제천시 약초로16길 65,충청북도 제천시 덕산면 선고리 583,36.890815,128.195143,,40467,향어+잉어,44,고정형,"50,000원",,구명부환+구명조끼+소화기,화장실+분리수거통,,,제천시,2022-11-29
87,명지낚시터,평지,충청북도 제천시 무지동길56,충청북도 제천시 명지동 336,37.104747,128.192859,,1260,향어+잉어,69,고정형,"30,000원",,구명부환+구명조끼+소화기,화장실+분리수거통,,,제천시,2022-11-29
88,"연론낚시터(짱가네, 돌감)",기타,,충청북도 제천시 연론리 573-2번지 외 28필지,36.974681,128.127429,,18850,향어+잉어,109,고정형,"60,000원",,구명부환+구명조끼+소화기,화장실+분리수거통,,,제천시,2022-11-29
89,가마실낚시터,평지,,충청북도 제천시 자작동 13,37.121795,128.297684,,1398,향어+잉어,40,고정형,"10,000원(캠핑이용시 무료)",,구명부환+구명조끼+소화기,화장실+분리수거통,,,제천시,2022-11-29
90,실리곡낚시터,기타,,충청북도 제천시 청풍면 실리곡리 산7-1번지 외 8필지,36.975227,128.172761,,4900,향어+잉어,27,고정형,"60,000원",,구명부환+구명조끼+소화기,화장실+분리수거통,,,제천시,2022-11-29
91,오산낚시터,기타,,충청북도 제천시 청풍면 오산리 209-1번지 외 17필지,37.005337,128.090962,,11500,향어+잉어,34,고정형,"60,000원",,구명부환+구명조끼+소화기,화장실+분리수거통,,,제천시,2022-11-29
92,신리낚시터,기타,,충청북도 제천시 청풍면 신리 233-1번지 외 14필지,36.995289,128.152191,,16250,향어+잉어,16,고정형,"60,000원",,구명부환+구명조끼+소화기,화장실+분리수거통,,,제천시,2022-11-29
93,대류한버들낚시터,기타,충청북도 제천시 청풍면 대류리 90번지 외 27필지,충청북도 제천시 청풍면 대류리 90번지,36.993111,128.142743,,15900,향어+잉어,30,고정형,"60,000원",,구명부환+구명조끼+소화기,화장실+분리수거통,,,제천시,2022-11-29
94,후산낚시터,기타,,충청북도 제천시 청풍면 후산리 154번지 외 31필지,37.0296435,128.1225532,,18100,향어+잉어,18,고정형,"60,000원",,구명부환+구명조끼+소화기,화장실+분리수거통,,,제천시,2022-11-29
95,쌍용낚시터,평지,충청북도 제천시 송학면 삽둔로 93,충청북도 제천시 송학면 장곡리 118-1,37.2034563,128.328410,,5715,향어+붕어+메기+잉어,50,고정형,"60,000원",,구명부환+구명조끼+소화기,화장실+분리수거통,,,제천시,2022-11-29
96,은성낚시공원,평지,"충청북도 제천시 봉양읍 논골로 242, (삼거리)",충청북도 제천시 봉양읍 삼거리 1135-16번지 외 7필지,37.1056988,128.130098,,3064,향어+붕어,98,고정형,"30,000원",,구명부환+구명조끼+소화기,화장실+분리수거통,,,제천시,2022-11-29
97,단리낚시터,기타,,충청북도 제천시 청풍면 단리 245번지 외 6필지,36.9822596,128.144141,,3540,향어+붕어,40,고정형,"50,000원",,구명부환+구명조끼+소화기,화장실+분리수거통,,,제천시,2022-11-29
98,백야낚시터,저수지,음성군 금왕읍 백야로 320,금왕읍 백야리 산8-2,39.967806,127.603211,,44.6,붕어,70,"고정형, 수상형","30,000원",관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2022-06-13
99,내곡낚시터,저수지,음성군 금왕읍 마루택길29번길 63,금왕읍 구계리 444-7,37.01744,127.53839,,10.5,붕어,90,고정형,"25,000원",관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2022-06-13
