18,훼미리낚시터,저수지,,충청남도 공주시 공주시 상왕동 779-7,36.47066341,127.0771193,000-000-0000,0.3,"붕어, 잉어",20,고정형,25000,,"구명부환, 소화기 등",화장실,,,개인,2020-12-22
19,우성낚시터,저수지,,충청남도 공주시 공주시 우성면 상서리114-2,36.47066341,127.0771193,041-853-8400,0.5,"붕어, 잉어",20,고정형,25000,,"구명부환, 소화기 등",화장실,,,개인,2020-12-22
20,자연농원,저수지,,충청남도 공주시 공주시 정안면 광정리200-5,36.47066341,127.0771193,041-858-1438,2.2,"붕어, 잉어",20,고정형,25000,,"구명부환, 소화기 등",화장실,,,개인,2020-12-22
21,큰목길낚시터,저수지,,충청남도 공주시 공주시 옥룡동 상왕통286,36.47066341,127.0771193,041-858-6900,0.3,"붕어, 잉어",20,고정형,25000,,"구명부환, 소화기 등",화장실,,,개인,2020-12-22
22,명곡 낚시터,저수지,,충청남도 공주시 유구읍 명곡리 436-3(명곡저수지),36.59894926,126.9385268,041-841-6929,21.4,"붕어, 잉어",20,고정형,20000,,"구명부환, 소화기 등",화장실,,041-840-8873,공주시,2020-12-22
23,고성 낚시터,저수지,,충청남도 공주시 정안면 고성리(고성저수지),36.58824678,127.0916593,041-858-4600,23,"붕어, 잉어",20,고정형,20000,,"구명부환, 소화기 등",화장실,,041-850-6400,한국농어촌공사,2020-12-22
24,중흥 낚시터,저수지,,충청남도 공주시 의당면 도신리 487(중흥저수지),36.57675859,127.1725335,000-000-0000,13.8,"붕어, 잉어",20,고정형,20000,,"구명부환, 소화기 등",화장실,,041-850-6400,한국농어촌공사,2020-12-22
25,우목 낚시터,저수지,,충청남도 공주시 우성면 용봉리 700(우목저수지),36.4405707,127.009396,041-855-4818,25,"붕어, 잉어",20,고정형,20000,,"구명부환, 소화기 등",화장실,,041-850-6400,한국농어촌공사,2020-12-22
26,행복 낚시터,저수지,,충청남도 공주시 의당면 두만리 28(요룡저수지),36.54898473,127.1448196,041-854-9506,14.5,"붕어, 잉어",20,고정형,20000,,"구명부환, 소화기 등",화장실,,041-850-6400,한국농어촌공사,2020-12-22
27,경천 낚시터,저수지,,충청남도 공주시 계룡면 양화리(경천저수지),36.3339378,127.1718409,041-855-0921,46.3,"붕어, 잉어",20,고정형,20000,,"구명부환, 소화기 등",화장실,,041-850-6400,한국농어촌공사,2020-12-22
28,월곡 낚시터,저수지,,충청남도 공주시 의당면 월곡리 4-3(월곡저수지),36.53973952,127.162541,041-852-0191,5,"붕어, 잉어",20,고정형,20000,,"구명부환, 소화기 등",화장실,,041-850-6400,한국농어촌공사,2020-12-22
29,능애 낚시터,저수지,,충청남도 공주시 정안면 평정리 529-1(평정저수지),36.55407334,127.083822,041-854-3664,6.6,"붕어, 잉어",20,고정형,20000,,"구명부환, 소화기 등",화장실,,041-850-6400,한국농어촌공사,2020-12-22
30,정안 낚시터,저수지,,충청남도 공주시 정안면 운궁리 327-4,36.5804523,127.110813,041-855-5755,0.3,"붕어, 잉어",20,고정형,20000,,"구명부환, 소화기 등",화장실,,041-840-8873,공주시,2020-12-22
31,계룡 낚시터,저수지,,충청남도 공주시 계룡면 하대리 485-1(계룡저수지),36.36086703,127.1576725,041-857-8104,67.3,"붕어, 잉어",20,고정형,20000,,"구명부환, 소화기 등",화장실,,041-850-6400,한국농어촌공사,2020-12-22
32,왜목해맞이 좌대낚시터,바다,충청남도 당진시 석문면 왜목길 30,충청남도 당진시 석문면 교로리 844-15,37.20,126.32,,120,우럭 등,23,해상 좌대낚시터,"30,000원",,"구명조끼, 구명환 등",낚시터,왜목마을,041-350-4274,당진시,2021-07-01
33,왜목마을 좌대낚시터,바다,충청남도 당진시 석문면 왜목길 15-5,충청남도 당진시 석문면 교로리 844-1,37.20,126.32,,450,우럭 등,92,해상 좌대낚시터,"30,000원",,"구명조끼, 구명환 등",낚시터,왜목마을,041-350-4274,당진시,2021-07-01
34,삼성호 좌대낚시터,바다,충청남도 당진시 석문면 왜목길 30,충청남도 당진시 석문면 교로리 844-15,37.2,126.32,,120,우럭 등,23,해상 좌대낚시터,"30,000원",,"구명조끼, 구명환 등",낚시터,왜목마을,,당진시,2021-07-01
35,그린좌대2 낚시터,바다,충청남도 당진시 석문면 장고항로 334-48,충청남도 당진시 석문면 장고항리 625-40,37.20,126.33,,150,우럭 등,30,해상 좌대낚시터,"30,000원",,"구명조끼, 구명환 등",낚시터,장고항,041-350-4274,당진시,2021-07-01
36,그린좌대1 낚시터,바다,충청남도 당진시 석문면 장고항로 334-48,충청남도 당진시 석문면 장고항리 625-40,37.20,126.33,,150,우럭 등,30,해상 좌대낚시터,"30,000원",,"구명조끼, 구명환 등",낚시터,장고항,041-350-4274,당진시,2021-07-01
37,돌고래 좌대낚시터,바다,충청남도 당진시 석문면 난지3길 12,충청남도 당진시 석문면 난지도리 557 평택해양경찰서 도비도출장소,37.00,126.27,,436,우럭 등,87,해상 좌대낚시터,"50,000원",,"구명조끼, 구명환 등",낚시터,난지도,041-350-4274,당진시,2021-07-01
38,스카이 좌대낚시터,바다,충청남도 당진시 석문면 난지3길 12,충청남도 당진시 석문면 난지도리 557 평택해양경찰서 도비도출장소,37.00,126.27,,380,우럭 등,82,해상 좌대낚시터,"50,000원",,"구명조끼, 구명환 등",낚시터,난지도,041-350-4274,당진시,2021-07-01
39,장고항바다 좌대낚시터,바다,충청남도 당진시 석문면 장고항로 334-48,충청남도 당진시 석문면 장고항리 625-40,37.20,126.33,,500,우럭 등,30,해상 좌대낚시터,"30,000원",,"구명조끼, 구명환 등",낚시터,장고항,041-350-4274,당진시,2021-07-01
40,아쿠아 좌대낚시터,바다,충청남도 당진시 석문면 난지3길 12,충청남도 당진시 석문면 난지도리 557 평택해양경찰서 도비도출장소,37.01,126.27,,623,우럭 등,54,해상 좌대낚시터,"50,000원",,"구명조끼, 구명환 등",낚시터,난지도,041-350-4274,당진시,2021-07-01
41,부흥호 가두리 낚시터,바다,충청남도 당진시 석문면 난지3길 12,충청남도 당진시 석문면 난지도리 557 평택해양경찰서 도비도출장소,37.00,126.27,,840,우럭 등,176,해상 좌대낚시터,"50,000원",,"구명조끼, 구명환 등",낚시터,난지도,041-350-4274,당진시,2021-07-01
42,낚시타운 좌대낚시터,바다,충청남도 당진시 석문면 난지3길 12,충청남도 당진시 석문면 난지도리 557 평택해양경찰서 도비도출장소,37.00,126.27,,300,우럭 등,113,해상 좌대낚시터,"50,000원",,"구명조끼, 구명환 등",낚시터,난지도,041-350-4274,당진시,2021-07-01
43,와따 좌대낚시터,바다,충청남도 당진시 석문면 난지3길 12,충청남도 당진시 석문면 난지도리 557 평택해양경찰서 도비도출장소,37.00,126.27,,270,우럭 등,65,해상 좌대낚시터,"50,000원",,"구명조끼, 구명환 등",낚시터,난지도,041-350-4274,당진시,2021-07-01
44,미리내2호 가두리낚시터,바다,충청남도 당진시 석문면 난지3길 12,충청남도 당진시 석문면 난지도리 557 평택해양경찰서 도비도출장소,37.00,126.27,,120,우럭 등,29,해상 좌대낚시터,"50,000원",,"구명조끼, 구명환 등",낚시터,난지도,041-350-4274,당진시,2021-07-01
45,미리내 가두리낚시터,바다,충청남도 당진시 석문면 난지3길 12,충청남도 당진시 석문면 난지도리 557 평택해양경찰서 도비도출장소,37.00,126.27,,240,우럭 등,80,해상 좌대낚시터,"50,000원",,"구명조끼, 구명환 등",낚시터,난지도,041-350-4274,당진시,2021-07-01
46,난지섬 해상낚시터,바다,충청남도 당진시 석문면 난지3길 12,충청남도 당진시 석문면 난지도리 557 평택해양경찰서 도비도출장소,37.00,126.27,,904,우럭 등,68,해상 좌대낚시터,"50,000원",,"구명조끼, 구명환 등",낚시터,난지도,041-350-4274,당진시,2021-07-01
47,덕진호 좌대낚시터,바다,충청남도 당진시 석문면 장고항로 334-48,충청남도 당진시 석문면 장고항리 625-40,37.20,126.33,,150,우럭 등,30,해상 좌대낚시터,"30,000원",,"구명조끼, 구명환 등",낚시터,장고항,041-350-4274,당진시,2021-07-01
48,훼미리호 좌대낚시터,바다,충청남도 당진시 석문면 난지3길 12,충청남도 당진시 석문면 난지도리 557 평택해양경찰서 도비도출장소,37.00,126.27,,480,우럭 등,104,해상 좌대낚시터,"50,000원",,"구명조끼, 구명환 등",낚시터,난지도,041-350-4274,당진시,2021-07-01
49,해성2호 좌대낚시터,바다,충청남도 당진시 석문면 난지3길 12,충청남도 당진시 석문면 난지도리 557 평택해양경찰서 도비도출장소,37.00,126.27,,345,우럭 등,71,해상 좌대낚시터,"50,000원",,"구명조끼, 구명환 등",낚시터,난지도,041-350-4274,당진시,2021-07-01
50,무기수산 좌대 낚시터,바다,충청남도 당진시 석문면 난지3길 12,충청남도 당진시 석문면 난지도리 557 평택해양경찰서 도비도출장소,37.00,126.27,,900,우럭 등,81,해상 좌대낚시터,"50,000원",,"구명조끼, 구명환 등",낚시터,난지도,041-350-4274,당진시,2021-07-01
51,서해대교바다낚시터,평지,충청남도 당진시 신평면 샛터길 117-121,충청남도 당진시 신평면 매산리 98-26,37.00,126.27,,10364,우럭 등,238,육상 낚시터,"60,000원",,"구명조끼, 구명환 등",낚시터,서해대교,041-350-4274,당진시,2021-07-01
52,병기호 좌대낚시터,바다,충청남도 당진시 석문면 왜목길 30,충청남도 당진시 석문면 교로리 844-15,37.20,126.32,,240,우럭 등,48,해상 좌대낚시터,"30,000원",,"구명조끼, 구명환 등",낚시터,왜목마을,041-350-4274,당진시,2021-07-01
53,추정실내낚시터,평지,충청남도 금산군 추부면 추동2길 91,충청남도 금산군 추부면 추정리 543-3,36.1712002,127.4647171,041-754-6660,316,붕어+향어,50,고정형,"1일 20,000원",,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,"하늘물빛정원, 아토피치유마을",041-750-2574,충청남도 금산군청,2022-06-17
54,배내미낚시터,평지,충청남도 금산군 복수면 배내미로 107,충청남도 금산군 복수면 곡남리 527,36.15089,127.40153,041-751-2032,3294,붕어+향어,115,고정형,"1일 20,000원",,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,"하늘물빛정원, 아토피치유마을",041-750-2574,충청남도 금산군청,2022-06-17
55,수정낚시터,평지,충청남도 금산군 군북면 군북로 1057,충청남도 금산군 군북면 조정리 291,36.1973735,127.5203,041-752-2191,6381,붕어,45,고정형,"1일 20,000원",,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,"하늘물빛정원, 아토피치유마을",041-750-2574,충청남도 금산군청,2022-06-17
56,계룡 낚시터,저수지,,충청남도 공주시 계룡면 하대리 485-1(계룡저수지),36.36086703,127.1576725,041-857-8104,67.3,"붕어, 잉어",20,고정형,20000,,"구명부환, 소화기 등",화장실,,041-850-6400,한국농어촌공사,2021-10-22
57,월선 낚시터,저수지,충남 아산시 영인면 아산로1233번길 54,,36.873699,126.931875,,1,"붕어,잉어,향어 등",80,고정형,20000,,"구명부환,소화기,구급약품 등","화장실,세면소,휴지통 등",,,아산시,2021-12-31
58,신왕지낚시터,저수지,충남 아산시 둔포면 이화동길115번길 50,,36.9142133,127.0875782,,1.2,"붕어,잉어,향어 등",234,고정형,30000,,"구명부환,소화기,구급약품 등","화장실,세면소,휴지통 등",,,아산시,2021-12-31
59,오목낚시터,저수지,충남 아산시 신창면 서부남로675번길 48,,36.7955718,126.933069,,29.3,"붕어,잉어,향어 등",140,고정형+부유형,20000,,"구명부환,소화기,구급약품 등","화장실,세면소,휴지통 등",,,"아산시, 한국농어촌공사",2021-12-31
60,송악 낚시터,저수지,충남 아산시 송악면 송악로 560,,36.7214327,126.9898213,,90,"붕어,잉어,향어 등",180,고정형+부유형,10000,,"구명부환,소화기,구급약품 등","화장실,세면소,휴지통 등",,,"아산시, 한국농어촌공사",2021-12-31
61,산들 낚시터,저수지,충남 아산시 배방읍 고불로 229,,36.725676,127.0596219,,7.2,"붕어,잉어,향어 등",260,고정형+부유형,20000,,"구명부환,소화기,구급약품 등","화장실,세면소,휴지통 등",,,"아산시, 한국농어촌공사",2021-12-31
62,냉정 낚시터,저수지,충남 아산시 인주면 서해로548번길 158,,36.868245,126.904669,,24.8,"붕어,잉어,향어 등",114,고정형+부유형,15000,,"구명부환,소화기,구급약품 등","화장실,세면소,휴지통 등",,,"아산시, 한국농어촌공사",2021-12-31
63,월랑 낚시터,저수지,충남 아산시 음봉면 월랑길 15-10,,36.8436697,127.0804385,,20.9,"붕어,잉어,향어 등",135,고정형+부유형,20000,,"구명부환,소화기,구급약품 등","화장실,세면소,휴지통 등",,,"아산시, 한국농어촌공사",2021-12-31
64,대동 낚시터,저수지,충남 아산시 음봉면 송촌리 34,,36.847840,127.046914,,11,"붕어,잉어,향어 등",11,고정형+부유형,20000,,"구명부환,소화기,구급약품 등","화장실,세면소,휴지통 등",,,"아산시, 한국농어촌공사",2021-12-31
65,신수 낚시터,저수지,충남 아산시 음봉면 신수리 51-1,,36.843918,126.998310,,2.9,"붕어,잉어,향어 등",150,고정형+부유형,20000,,"구명부환,소화기,구급약품 등","화장실,세면소,휴지통 등",,,"아산시, 한국농어촌공사",2021-12-31
66,염치 낚시터,저수지,충남 아산시 염치읍 동정길 159-4,,36.821763,126.993657,,80.3,"붕어,잉어,향어 등",172,고정형+부유형,15000,,"구명부환,소화기,구급약품 등","화장실,세면소,휴지통 등",,,"아산시, 한국농어촌공사",2021-12-31
67,신휴 낚시터,저수지,충남 아산시 음봉면 신휴길122,,36.8910242,127.0704905,,52,"붕어,잉어,향어 등",52,고정형+부유형,20000,,"구명부환,소화기,구급약품 등","화장실,세면소,휴지통 등",,,"아산시, 한국농어촌공사",2021-12-31
68,봉재 낚시터,저수지,충남 아산시 둔포면 충무로 1258-32,,36.883092,127.032207,,45.2,"붕어,잉어,향어 등",325,고정형+부유형,25000,,"구명부환,소화기,구급약품 등","화장실,세면소,휴지통 등",,,"아산시, 한국농어촌공사",2021-12-31
69,안골 낚시터,저수지,충남 아산시 영인면 고룡산로 448,,36.8789658,126.9878422,,41,"붕어,잉어,향어 등",134,고정형+부유형,20000,,"구명부환,소화기,구급약품 등","화장실,세면소,휴지통 등",,,"아산시, 한국농어촌공사",2021-12-31
70,죽산 낚시터,저수지,충남 아산시 선장면 서부남로 344,,36.7857711,126.8978959,,22.8,"붕어,잉어,향어 등",236,고정형+부유형,20000,,"구명부환,소화기,구급약품 등","화장실,세면소,휴지통 등",,,"아산시, 한국농어촌공사",2021-12-31
71,신봉 낚시터,저수지,충청남도 아산시 영인면 윤보선로211,,36.8943151,127.0039684,,7.6,"붕어,잉어,향어 등",138,고정형+부유형,20000,,"구명부환,소화기,구급약품 등","화장실,세면소,휴지통 등",,,"아산시, 한국농어촌공사",2021-12-31
72,영인 낚시터,저수지,충남 아산시 영인면 영인로 159-20,,36.8627459,126.9487696,,33.8,"붕어,잉어,향어 등",256,고정형+부유형,20000,,"구명부환,소화기,구급약품 등","화장실,세면소,휴지통 등",,,"아산시, 한국농어촌공사",2021-12-31
73,잔실 낚시터,저수지,충남 아산시 음봉면 신정리 397,,36.8735582,127.0167286,,5.5,"붕어,잉어,향어 등",60,고정형,10000,,"구명부환,소화기,구급약품 등","화장실,세면소,휴지통 등",,,"아산시, 한국농어촌공사",2021-12-31
74,삽교천 낚시터,기타,충남 아산시 인주면 아산만로1363,,36.8526333,126.8545664,,0.07,"붕어,잉어,향어 등",114,고정형,10000,,"구명부환,소화기,구급약품 등","화장실,세면소,휴지통 등",,,아산시,2021-12-31
75,동암 낚시터,기타,충남 아산시 음봉면 음봉로447번길 50,,36.8469204,127.0604064,,0.04,"붕어,잉어,향어 등",50,고정형,10000,,"구명부환,소화기,구급약품 등","화장실,세면소,휴지통 등",,,아산시,2021-12-31
76,낭만물고기실내낚시카페,기타,"충남 아산시 배방읍 배방로13번길 23, 2층",,36.775944,127.056904,,0.01,"메기,잉어,향어 등",40,고정형,10000,,"구명부환,소화기,구급약품 등","화장실,세면소,휴지통 등",,,아산시,2021-12-31
77,아산락실내바다낚시터,기타,충남 아산시 염치읍 백암길 148-1,,36.8058557,127.0359602,,0.01,"참돔,활점농어,바닷가재 등",30,고정형,40000,,"구명부환,소화기,구급약품 등","화장실,세면소,휴지통 등",,,아산시,2021-12-31
78,서부낚시터,저수지,충청남도 서천군 종천면 대백제로 1458,,36.12103723,126.692348,,129.9,붕어,36,고정형,1일 60000원,,구병부환+구명조끼+소화기+사다리+휴대용손전등,화장실+쓰레기통,,,충청남도 서천군청,2021-10-21
79,배다리낚시터,저수지,충청남도 서천군 서면 주원로 10-3,,36.15600648,126.572178,,32.3,붕어,28,고정형,1일 60000원,,구병부환+구명조끼+소화기+사다리+휴대용손전등,화장실+쓰레기통,,,충청남도 서천군청,2021-10-21
80,실내바다낚시터,기타,"충청남도 서산시 서령로 3, 지하1층 (동문동)",충청남도 서산시 동문동 709-3 지하1층,36.78402,126.452,,61.5,붕어+잉어,19,고정형,20000,낚시터 수조 1동,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,팔봉산,041-660-2413,서산시 해양수산과,2021-11-19
81,창리해상낚시터,바다,충청남도 서산시 부석면 창리 지선,,36.369181,126.224581,,1278,우럭+숭어,110,고정형,50000,낚시터 좌대 6동,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,간월암,041-660-2413,서산시 해양수산과,2021-11-19
82,덕송지낚시터,저수지,충청남도 서산시 팔봉면 덕송리 842-5,,36.835062,126.339584,,12004,붕어+잉어,72,고정형,80000,수상좌대 8동,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,팔봉산,041-660-2413,서산시 해양수산과,2021-11-19
83,대요낚시터,저수지,충청남도 서산시 지곡면 대요리 713,,36.886992,126.428141,,250000,붕어+잉어,92,고정형,60000,수상좌대 10동,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,삼길포항,041-660-2413,서산시 해양수산과,2021-11-19
84,계룡 낚시터,저수지,,충청남도 공주시 계룡면 하대리 485-1(계룡저수지),36.36086703,127.1576725,041-857-8104,67.3,"붕어, 잉어",20,고정형,20000,,"구명부환, 소화기 등",화장실,,041-850-6400,한국농어촌공사,2021-10-22
85,정안 낚시터,저수지,,충청남도 공주시 정안면 운궁리 327-4,36.5804523,127.110813,041-855-5755,0.3,"붕어, 잉어",20,고정형,20000,,"구명부환, 소화기 등",화장실,,041-840-8873,공주시,2021-10-22
86,능애 낚시터,저수지,,충청남도 공주시 정안면 평정리 529-1(평정저수지),36.55407334,127.083822,041-854-3664,6.6,"붕어, 잉어",20,고정형,20000,,"구명부환, 소화기 등",화장실,,041-850-6400,한국농어촌공사,2021-10-22
87,월곡 낚시터,저수지,,충청남도 공주시 의당면 월곡리 4-3(월곡저수지),36.53973952,127.162541,041-852-0191,5,"붕어, 잉어",20,고정형,20000,,"구명부환, 소화기 등",화장실,,041-850-6400,한국농어촌공사,2021-10-22
88,경천 낚시터,저수지,,충청남도 공주시 계룡면 양화리(경천저수지),36.3339378,127.1718409,041-855-0921,46.3,"붕어, 잉어",20,고정형,20000,,"구명부환, 소화기 등",화장실,,041-850-6400,한국농어촌공사,2021-10-22
89,행복 낚시터,저수지,,충청남도 공주시 의당면 두만리 28(요룡저수지),36.54898473,127.1448196,041-854-9506,14.5,"붕어, 잉어",20,고정형,20000,,"구명부환, 소화기 등",화장실,,041-850-6400,한국농어촌공사,2021-10-22
90,우목 낚시터,저수지,,충청남도 공주시 우성면 용봉리 700(우목저수지),36.4405707,127.009396,041-855-4818,25,"붕어, 잉어",20,고정형,20000,,"구명부환, 소화기 등",화장실,,041-850-6400,한국농어촌공사,2021-10-22
91,중흥 낚시터,저수지,,충청남도 공주시 의당면 도신리 487(중흥저수지),36.57675859,127.1725335,000-000-0000,13.8,"붕어, 잉어",20,고정형,20000,,"구명부환, 소화기 등",화장실,,041-850-6400,한국농어촌공사,2021-10-22
92,고성 낚시터,저수지,,충청남도 공주시 정안면 고성리(고성저수지),36.58824678,127.0916593,041-858-4600,23,"붕어, 잉어",20,고정형,20000,,"구명부환, 소화기 등",화장실,,041-850-6400,한국농어촌공사,2021-10-22
93,명곡 낚시터,저수지,,충청남도 공주시 유구읍 명곡리 436-3(명곡저수지),36.59894926,126.9385268,041-841-6929,21.4,"붕어, 잉어",20,고정형,20000,,"구명부환, 소화기 등",화장실,,041-840-8873,공주시,2021-10-22
94,큰목길낚시터,저수지,,충청남도 공주시 공주시 옥룡동 상왕통286,36.47066341,127.0771193,041-858-6900,0.3,"붕어, 잉어",20,고정형,25000,,"구명부환, 소화기 등",화장실,,,개인,2021-10-22
95,자연농원,저수지,,충청남도 공주시 공주시 정안면 광정리200-5,36.47066341,127.0771193,041-858-1438,2.2,"붕어, 잉어",20,고정형,25000,,"구명부환, 소화기 등",화장실,,,개인,2021-10-22
96,우성낚시터,저수지,,충청남도 공주시 공주시 우성면 상서리114-2,36.47066341,127.0771193,041-853-8400,0.5,"붕어, 잉어",20,고정형,25000,,"구명부환, 소화기 등",화장실,,,개인,2021-10-22
97,훼미리낚시터,저수지,,충청남도 공주시 공주시 상왕동 779-7,36.47066341,127.0771193,000-000-0000,0.3,"붕어, 잉어",20,고정형,25000,,"구명부환, 소화기 등",화장실,,,개인,2021-10-22
98,그린 낚시터,저수지,,충청남도 공주시 계룡면 중장리 101,36.37153325,127.1686461,041-857-5244,0.3,"붕어, 잉어",20,고정형,25000,,"구명부환, 소화기 등",화장실,,,개인,2021-10-22
99,그린 낚시터,저수지,,충청남도 공주시 계룡면 중장리 101,36.37153325,127.1686461,041-857-5244,0.3,"붕어, 잉어",20,고정형,25000,,"구명부환, 소화기 등",화장실,,,개인,2021-10-22
100,훼미리낚시터,저수지,,충청남도 공주시 공주시 상왕동 779-7,36.47066341,127.0771193,000-000-0000,0.3,"붕어, 잉어",20,고정형,25000,,"구명부환, 소화기 등",화장실,,,개인,2021-10-22
101,우성낚시터,저수지,,충청남도 공주시 공주시 우성면 상서리114-2,36.47066341,127.0771193,041-853-8400,0.5,"붕어, 잉어",20,고정형,25000,,"구명부환, 소화기 등",화장실,,,개인,2021-10-22
102,자연농원,저수지,,충청남도 공주시 공주시 정안면 광정리200-5,36.47066341,127.0771193,041-858-1438,2.2,"붕어, 잉어",20,고정형,25000,,"구명부환, 소화기 등",화장실,,,개인,2021-10-22
103,큰목길낚시터,저수지,,충청남도 공주시 공주시 옥룡동 상왕통286,36.47066341,127.0771193,041-858-6900,0.3,"붕어, 잉어",20,고정형,25000,,"구명부환, 소화기 등",화장실,,,개인,2021-10-22
104,명곡 낚시터,저수지,,충청남도 공주시 유구읍 명곡리 436-3(명곡저수지),36.59894926,126.9385268,041-841-6929,21.4,"붕어, 잉어",20,고정형,20000,,"구명부환, 소화기 등",화장실,,041-840-8873,공주시,2021-10-22
105,고성 낚시터,저수지,,충청남도 공주시 정안면 고성리(고성저수지),36.58824678,127.0916593,041-858-4600,23,"붕어, 잉어",20,고정형,20000,,"구명부환, 소화기 등",화장실,,041-850-6400,한국농어촌공사,2021-10-22
106,중흥 낚시터,저수지,,충청남도 공주시 의당면 도신리 487(중흥저수지),36.57675859,127.1725335,000-000-0000,13.8,"붕어, 잉어",20,고정형,20000,,"구명부환, 소화기 등",화장실,,041-850-6400,한국농어촌공사,2021-10-22
107,우목 낚시터,저수지,,충청남도 공주시 우성면 용봉리 700(우목저수지),36.4405707,127.009396,041-855-4818,25,"붕어, 잉어",20,고정형,20000,,"구명부환, 소화기 등",화장실,,041-850-6400,한국농어촌공사,2021-10-22
108,행복 낚시터,저수지,,충청남도 공주시 의당면 두만리 28(요룡저수지),36.54898473,127.1448196,041-854-9506,14.5,"붕어, 잉어",20,고정형,20000,,"구명부환, 소화기 등",화장실,,041-850-6400,한국농어촌공사,2021-10-22
